0;1;2;3;4;5;6;7;8
0.47132927164740523;0.724978602168422;0.8068238724866509;0.47657345835500664;0.6894170905093493;0.7748854044506219;0.5942294432326245;0.6892067953255652;0.8359859723168312
0.5357635467980295;0.6711001642036125;0.7432389162561577;0.5112315270935961;0.6564532019704434;0.6629967159277503;0.5389942528735633;0.6908579638752053;0.7007553366174054
0.491043061618963;0.7110188116753582;0.7464028631077967;0.49188921546511677;0.663353241950965;0.6948967348274749;0.44126777776303394;0.7560347659930202;0.6773262098432877
0.5134908293460925;0.7370967190704032;0.7718925153793574;0.499127363864206;0.7271901344269766;0.6905397015265436;0.5497462406015038;0.654474253816359;0.7480308726361359
0.5959175470731363;0.7809688862489075;0.8145947532161684;0.5655095879702504;0.7417676472505083;0.780951852444332;0.5812120861835095;0.8613377216012569;0.793535601156103
0.49743417366946774;0.6460994397759103;0.7324089635854343;0.4936358543417366;0.6467198879551821;0.6730420168067226;0.4027478991596639;0.687267507002801;0.708967787114846
0.5387482887482888;0.7641247641247642;0.7746142746142746;0.5194897694897694;0.6980496355496356;0.7649757649757649;0.5397172272172273;0.7253726212059546;0.7106805231805232
0.518389219476176;0.6829126489452576;0.7637258212801692;0.4911330879265662;0.6528424202608984;0.7005481656025134;0.4995395184525619;0.724244170684388;0.7271299714777976
0.6392539682539683;0.6522510822510823;0.7935844155844156;0.50698556998557;0.6320880230880231;0.67391341991342;0.514090909090909;0.6564314574314575;0.6738802308802309
0.49714152514152515;0.7691854811854812;0.7977459207459208;0.49560306360306355;0.6081744921744923;0.716029304029304;0.47311355311355313;0.7848478188478188;0.7683886113886114
0.49345262242828164;0.7184980198976142;0.8368646769052448;0.4956041727035642;0.6676325702694872;0.6748198589780741;0.5954602530667439;0.8180469429150969;0.7952680382497826
0.6278103673031209;0.7836566725455615;0.8181114689568797;0.6017521662449199;0.7556143445032334;0.754619405464816;0.5740993149809575;0.7910171126958567;0.7238699102829538
0.49606275303643727;0.6672337092731829;0.7772243107769424;0.4829675149411991;0.6178747349142086;0.6680909003277425;0.5565052053209948;0.7523515519568151;0.7043353576248312
0.48869325205818137;0.6317780364203862;0.6888044793392777;0.4509357163523502;0.6426775866452739;0.6345558141981641;0.5217659426865515;0.6750731322935024;0.6961241254372814
0.576225639574536;0.7624604628849111;0.7860226981406948;0.567476685579402;0.7252334355263047;0.7504832344603143;0.5866455684791847;0.801094468475623;0.7336425129294399
0.5365867917115241;0.6624973358744304;0.7999867237103341;0.4829276613374568;0.6277546984891784;0.7773200175786912;0.4529261328285651;0.6602458301337942;0.7763686739799901
0.5860239297739298;0.8225691438191438;0.8841804954304954;0.570501443001443;0.7920358345358346;0.8221699134199134;0.5772246272246273;0.8072745310245311;0.8604485329485331
0.5453017399267399;0.6317498473748474;0.7673618742368742;0.49904807692307696;0.6118872100122099;0.6757936507936508;0.48627182539682545;0.6796813186813186;0.7223417277167277
0.5210560731538992;0.6605477915804002;0.7026589026915113;0.4768866459627329;0.6384063146997929;0.6604817115251898;0.4253455831608005;0.7053281573498966;0.6788360938578331
0.5445364597451884;0.7546186861841512;0.8046794729622053;0.49973489982503266;0.6284544345597476;0.7629738493637924;0.502701725851631;0.742770973492036;0.7504375621216229
0.5085803412274001;0.8203510949834479;0.8488139801375096;0.4771460402342755;0.7008868092691622;0.7725585688820983;0.5126979882862236;0.8336411382734912;0.8217150496562262
0.5171511188087276;0.6663571694006476;0.8400233582842279;0.4788623453840845;0.640600745872485;0.7927316916175612;0.6107484936561022;0.7041967603652386;0.7852434702978182
0.5288709995492449;0.6496627789046654;0.7731822700344506;0.49974743633085417;0.6020192416046879;0.6767571195144725;0.5981993745774171;0.6823133994977302;0.7300450956244566
0.5707330602491892;0.7531210724759112;0.7765044841657744;0.5575996136480008;0.7466042917655821;0.776097185371379;0.5569867259383388;0.7788748508612685;0.7463306257661098
0.630357142857143;0.6715503246753247;0.8394841269841271;0.4955853174603174;0.6514745670995671;0.6648313492063492;0.47394480519480514;0.7766729797979798;0.7088654401154402
0.5105463694920216;0.6127545015371102;0.6485350973503148;0.5354086883326014;0.6199344532279316;0.6170556653491436;0.4275609354413702;0.582901075977163;0.6190588493631972
0.5201190677227829;0.6965578250438932;0.7282672523554876;0.5127470279978019;0.664773511318403;0.6822996126680337;0.515913567340812;0.7144337045823114;0.7041127015399461
0.5167062761799603;0.6896218023462606;0.7665098059834902;0.5059370454107296;0.6578220231780605;0.6690239688072506;0.4379383877216694;0.7088089103878578;0.6830031475232714
0.5144215336320599;0.699414065466697;0.7457036530720742;0.49296220348851927;0.6321220981747298;0.6733159920002024;0.5253323966481861;0.7155341636920585;0.7311118705855548
0.537187101937753;0.7093133098522509;0.7247548969875964;0.5218501053642693;0.6766609893959377;0.6885894834537618;0.5211579668129025;0.7140572912450132;0.6808580262158735
0.4958600482913983;0.713780633300084;0.7556430792700815;0.4851321168025974;0.6382911228105737;0.6425559369438087;0.5270129654225764;0.7219747154701388;0.71323345672888
0.49256326462208816;0.7135004429122077;0.7734716536187125;0.4716943187531422;0.6872656755009696;0.7265208647561588;0.4880311953841365;0.720392216715746;0.7371923555747084
0.5511998391977355;0.7312826292454624;0.7166748609034724;0.5283112422873993;0.6269108883169191;0.6980925794635473;0.6241876146294099;0.7366580100591321;0.8228592620563167
0.5114761816706896;0.6655336958998286;0.7907944487921604;0.4814000195922393;0.6571223898569436;0.7032066662043779;0.5004333847354442;0.7166265796242912;0.7260892514553842
0.5318531468531469;0.6845537795537796;0.8142890442890444;0.5235714285714286;0.6807242757242757;0.733096903096903;0.6224159174159174;0.7410422910422911;0.8105561105561107
0.5927579365079365;0.6778214285714286;0.8138174603174603;0.5070714285714286;0.6575079365079366;0.6550277777777779;0.5053373015873015;0.7966587301587301;0.6705
0.5312422004231998;0.6475438344125138;0.6812295375039894;0.5134005298606317;0.6331848600535396;0.6709022304024888;0.485269723018302;0.6864787810141024;0.6275447167925207
0.6116624914038707;0.7792203720077284;0.8381598143236074;0.6011598634443462;0.7314765284736549;0.8039931476569407;0.5414686691554508;0.8507350918557814;0.772964927792514
0.49439129450638397;0.6968285030305491;0.8198617646443733;0.46173742663512474;0.6463815908445064;0.7118389595627448;0.45273497980659105;0.6634659959723899;0.7644611133869446
0.5361418497100656;0.7360153256704981;0.7864662906641917;0.5452539603214266;0.7119321291735086;0.7474405654315699;0.5262577044810928;0.7118813609068482;0.7206160808484647
0.5791239311589431;0.7666361051712494;0.839700728321859;0.48721611787689045;0.6865193930918421;0.8027005309415575;0.5134169593965432;0.8134059784469873;0.8324364173909989
0.5418061705647518;0.7747942484670174;0.7741905405807008;0.5197994244504541;0.7448785996612084;0.7055649994551596;0.5171454327518401;0.7805724043309856;0.6811169475071076
0.5695914443571864;0.7546482024555488;0.8096109263744196;0.5773240936003304;0.7263932416168798;0.7783005399009897;0.6055784277173583;0.747749709546936;0.7609062023729689
0.600146569305066;0.7573357220007546;0.837211683821161;0.5626956162086881;0.741071983514794;0.7814358502675496;0.5247243705168542;0.8698980047019262;0.7745820341817073
0.5098839983545866;0.6749421428244957;0.7976374214021272;0.5099974404680288;0.6611602515131928;0.7588566727390258;0.6194030936383877;0.6993090438972792;0.7883389682213211
0.4987787058439232;0.6491837932055324;0.7003927601753689;0.5046584867237041;0.6271713961931352;0.666393447915187;0.45222693429215166;0.6358382988817772;0.6494777625212409
0.5158128327611087;0.6943810518982934;0.7367875304771857;0.4890838433597054;0.672069139672588;0.6749301637060258;0.4656012091356919;0.6948122854157337;0.6411081504702194
0.5528326745718051;0.6976254377220561;0.7345225895950535;0.5420859155158673;0.6975977860035831;0.6859954502466581;0.5491380331960042;0.7367444865029407;0.7202689420080725
0.5258979446479446;0.6361416361416361;0.7383050976800977;0.47977843915343915;0.6230006105006105;0.6621375152625152;0.5544846357346358;0.6654863654863654;0.728895757020757
0.5321224937343358;0.7240029429634693;0.8001028233462444;0.5152660723779144;0.6380038543328018;0.7090310340244551;0.5381363826232247;0.8536903242955874;0.7204428400546822
0.5999323489466859;0.7800129612853627;0.842132528960486;0.5736155786334999;0.7069846156763719;0.7522785093573624;0.5537995822046001;0.7583372144634171;0.755184857726831
0.5441474636474637;0.7174053169053168;0.7882851315351316;0.4867130924630924;0.6372185037185036;0.7135236152736153;0.5308725441225441;0.6978508991008991;0.7325259462759462
0.538714507957929;0.7028001628001628;0.8024498880748879;0.5247554114988324;0.6676710606644817;0.7217149979649979;0.5191110789795002;0.6883044550478761;0.7544789055973266
0.49086347235772976;0.612955834338437;0.7031374648853925;0.4786538192657238;0.5840502577418587;0.6938165935565815;0.5445084697585447;0.6249536115869883;0.7334620685416651
0.529296218487395;0.6624509803921568;0.7170238095238096;0.48154761904761906;0.6426190476190476;0.6848809523809524;0.46471288515406173;0.7274509803921568;0.6763690476190476
0.5370718565455407;0.7095352213773266;0.8443011864064497;0.5187125881862723;0.6676475768581033;0.6998129991551044;0.6082602998392472;0.7866270409691463;0.7511203001992477
0.5922941207908529;0.7216109586371025;0.773517276719891;0.5651599090814776;0.697736766985133;0.746158818184962;0.559603504701544;0.7777571702081505;0.7867602102569422
0.5486719855560435;0.7607838129396101;0.7833065297558052;0.5583470575318401;0.7217604530466849;0.7161828429219733;0.5924483970136145;0.7771686237809426;0.7318388073279378
0.5551773975314019;0.665342686836708;0.8030192508640784;0.5187020030241666;0.6553378305818517;0.750631430351258;0.5154593006949792;0.8000456682422756;0.7954119276317553
0.4752947052947053;0.6603779553779554;0.7582625707625708;0.4910847485847486;0.6503563103563104;0.6630244755244755;0.44739926739926733;0.6006052281052281;0.6403130203130203
0.5368063186813187;0.6290233516483517;0.6586414835164836;0.506228021978022;0.6079331501831502;0.6162664835164835;0.4445265567765568;0.7018397435897435;0.6484995421245421
0.6119036519036519;0.7938150738150738;0.804166019166019;0.5637468704135371;0.7795480445480446;0.7344470344470344;0.572692739359406;0.7720102736769403;0.7803828887162221
0.540163763133712;0.6533152542967121;0.8049226508785331;0.5158938812679221;0.621589594335758;0.7297138400814871;0.5154379334078822;0.7215186529157118;0.721769863413086
0.5309057993284998;0.705824767240677;0.7561931830601907;0.5143652556691626;0.6538045652204749;0.7188194456864533;0.5106275077873101;0.7326577000132869;0.7472116221472425
0.5529080675422138;0.7189981089371333;0.8131268798951726;0.5373849727508264;0.6994907531492898;0.8012612049197415;0.4947902707049049;0.8152226838202448;0.7852452425623156
0.49186940374440374;0.6916460853960854;0.723833041958042;0.4873926998926998;0.6829015891515892;0.6976177063677064;0.49895054020054025;0.7487997650497651;0.6904023060273059
0.49043008969292295;0.6728842207511188;0.766631643744085;0.48211777665225686;0.6432528843455888;0.6314238662357983;0.4787456366247687;0.6808534886790031;0.6506776844863582
0.5313769026672253;0.6749308755760369;0.7503374179583856;0.5025565563468789;0.6386098310291859;0.6973828725038402;0.5860087627426337;0.7024471093422706;0.7003454475631895
